pathway,T1_D1_DP1,T2_D2_DP2,CA_DP2,T2_D0_DP1,T4_D1_DP2,T1_D1_DP3,T1_D3_DP2,T2_D3_DP2,CC_DP2,T2_D3_DP3,T2_D2_DP1,T1_D2_DP1,T4_D0_DP1,T4_D1_DP3,T3_D0_DP1,T2_D3_DP1,T1_D0_DP1,CC_DP1,T5_D3_DP3,CC_DP3,T2_D1_DP2,CB_DP3,T1_D2_DP2,CA_DP1,T4_D3_DP1,T5_D2_DP3,T3_D2_DP2,T5_D2_DP2,T5_D3_DP2,T3_D3_DP1,T4_D3_DP3,T2_D1_DP3,T4_D1_DP1,T1_D2_DP3,T4_D2_DP1,CA_DP3,T5_D2_DP1,T5_D1_DP3,CB_DP1,T3_D2_DP3,T5_D0_DP1,T3_D3_DP3,T3_D3_DP2,T3_D1_DP2,T1_D3_DP1,CB_DP2,T3_D2_DP1,T5_D1_DP1,T4_D3_DP2,T3_D1_DP3,T4_D2_DP3,T3_D1_DP1,T4_D2_DP2,T5_D3_DP1,T5_D1_DP2,T1_D3_DP3,T2_D1_DP1,T2_D2_DP3,T1_D1_DP2
PWY490-3,1304.93355,4179.329905,2634.693236,7642.9732,4010.668202,449.6816175,2867.336133,4674.894398,4538.820489,10370.47519,2561.15949,172.8042749,5549.452183,4993.799055,6504.981056,5129.244774,1970.177154,13357.26572,11299.7961,4352.976227,6348.143717,4830.926388,1547.119848,6805.342785,5679.48381,9933.284971,6929.281936,5360.283827,3345.275532,5820.446279,4419.616079,9192.807329,5777.504228,632.9394533,5414.341157,6938.815565,4895.315321,7413.317245,6775.664342,6586.813053,11331.70528,7464.624957,6609.618808,5796.073028,8503.548136,3380.813443,3624.367979,5405.308537,7165.832265,5492.683504,7011.472424,7850.906965,6147.274893,4501.658442,4952.2147,5926.555331,713.9356695,11420.4805,220.4748242
PWY4FS-7,14193.1565,86851.57104,56608.4017,115764.2626,97235.97317,4068.005752,55414.30403,91746.42201,84738.69046,85120.90298,53471.50479,2176.332376,106824.9246,110514.1986,89003.77084,79897.38929,29234.70961,158245.1052,135859.4007,110478.3648,121413.146,106283.9776,21604.01305,168735.4749,95051.40568,117121.3055,132752.048,92552.6662,81854.85306,78503.24899,113855.9132,137281.1617,91379.72776,24972.29333,84170.70525,137595.5755,80485.60894,83108.72787,86199.1261,138078.3732,152399.9955,116555.4781,144161.8969,96753.63319,152105.3256,69569.4641,35088.04372,98884.38862,139358.8413,137640.199,98028.63106,121053.4685,110707.8224,87772.66097,100336.961,142155.0702,10807.1702,105245.5735,41825.75472
PWY4FS-8,14193.1565,86851.57104,56608.4017,115764.2626,97235.97317,4068.005752,55414.30403,91746.42201,84738.69046,85120.90298,53471.50479,2176.332376,106824.9246,110514.1986,89003.77084,79897.38929,29234.70961,158245.1052,135859.4007,110478.3648,121413.146,106283.9776,21604.01305,168735.4749,95051.40568,117121.3055,132752.048,92552.6662,81854.85306,78503.24899,113855.9132,137281.1617,91379.72776,24972.29333,84170.70525,137595.5755,80485.60894,83108.72787,86199.1261,138078.3732,152399.9955,116555.4781,144161.8969,96753.63319,152105.3256,69569.4641,35088.04372,98884.38862,139358.8413,137640.199,98028.63106,121053.4685,110707.8224,87772.66097,100336.961,142155.0702,10807.1702,105245.5735,41825.75472
PWYG-321,15467.86679,93193.02251,58474.35648,105897.5401,91781.15153,3001.142955,61243.00837,102868.7423,96072.85604,90538.33484,60382.81787,2232.140271,98933.11992,121966.1378,88311.55125,92708.2452,23864.33051,143484.7458,149748.4743,119892.305,135935.0786,113151.4578,6825.175341,163113.7201,92343.30189,128557.112,145871.1482,104319.2926,94691.5569,76744.44036,127372.2552,144829.2037,88481.41653,19793.60353,83264.33643,144528.2954,77749.65384,89196.22838,96202.61086,147092.7857,149109.6188,123453.0691,165181.7712,103721.2234,155967.7782,74450.96966,33118.24179,97866.85689,151070.8291,150115.7712,101049.5027,117132.1575,115558.3154,88238.17041,113322.1406,150320.7722,11062.43277,105627.7627,75525.94326
PYRIDNUCSAL-PWY,8511.185133,32862.49412,22778.93111,52265.52512,48633.93724,2259.812746,22384.59137,36084.30308,36576.93523,34545.68796,25631.56354,1179.745171,47550.829,37631.25838,39721.84776,42082.7552,11094.29692,67356.13986,47280.52936,47810.48044,47440.58799,40984.48985,3569.494606,91473.53399,47539.77386,41389.86604,47146.53929,36465.81053,32083.52383,42401.41908,40137.74883,51556.58279,43615.0932,14742.67208,41814.09737,51703.47568,37927.54963,29149.71003,46591.44255,44264.76553,72160.96913,43932.80505,66357.11525,36335.72138,76783.44626,29298.12005,18346.71293,41744.49732,53667.9861,46067.0962,31289.89097,55863.51383,44234.22339,40198.90353,39824.57299,52867.87866,8532.258514,43116.56679,13001.68021
PYRIDNUCSYN-PWY,10180.10702,59704.96026,40167.31867,90070.67195,67994.9117,3495.598405,38958.34102,63445.875,60240.99462,58119.84423,38737.36827,1255.046633,81279.7791,74278.36841,68323.30318,59028.90083,22748.74911,122618.5485,91483.92674,75368.66047,81435.37461,72255.42331,17570.33476,123471.1272,72798.91269,79238.26203,90479.38597,64924.98435,58980.40062,60050.89888,76998.74016,95381.05877,68877.38012,24123.68853,63951.77752,94248.73011,61389.98512,56607.59415,62874.56883,93565.56651,117853.885,79280.36938,109731.1414,65551.49641,110397.8443,49172.6732,27130.58625,73548.18117,96472.04482,93766.03537,66809.66742,90791.08354,76659.54897,66945.7491,70302.37048,97949.38794,8682.251056,71713.57846,31940.35213
PYRIDOXSYN-PWY,5694.399633,24680.03001,13577.4798,34619.0924,37127.05249,2623.069266,15910.08053,31063.69646,26740.59721,55246.64628,22367.61868,683.9944703,33311.69758,63769.89704,30036.08051,36657.45407,8116.336507,50310.55811,88443.06919,64693.59489,50407.29251,52359.05518,2729.50968,62999.04816,34416.40022,79502.32217,39187.96949,29977.17742,21639.27635,30720.82988,66195.8574,87325.43089,25604.23935,17794.67304,33282.59222,73218.5683,28010.48375,54634.97241,40663.18118,79625.65057,59183.26191,45129.71179,63007.40901,39669.41062,58217.53033,17460.30302,11143.43082,33579.40569,44923.58371,81407.40825,55619.78313,39826.73564,35753.50412,35577.43949,26071.14111,83783.33265,5868.470973,65785.17728,31911.25169
REDCITCYC,11591.833,56915.47089,43010.18892,69662.54804,59519.50451,4136.14761,38200.91437,59338.83712,62777.2497,57201.12982,22780.08406,1591.020441,38983.67033,61336.88213,38298.89269,35635.37877,30590.37766,95893.74732,84387.32539,84578.08298,73288.24496,70988.5706,10176.62475,93179.79959,42464.26558,79105.98056,71523.4452,62581.07239,58683.96707,36934.87451,67178.79449,96154.54615,41760.52719,17592.1081,39709.12452,94294.39447,33410.46911,55033.77384,41363.91349,83519.46573,66009.12339,68461.83909,62714.11766,58191.67214,67514.85848,50616.01638,19771.92274,40189.70051,88977.09117,78861.61626,57117.14546,48084.24975,76826.50818,38811.69883,65670.95482,100340.1838,11361.29115,82872.85573,8725.60065
RHAMCAT-PWY,2051.224423,1904.420736,1882.264449,4393.088472,1827.681743,914.8115139,1257.752555,1754.50409,2269.686033,1340.922859,2207.653799,59.20685067,2777.719485,534.5610571,2287.927876,3831.511509,1584.599881,5997.518524,689.7631016,1983.248148,1711.450713,1599.640808,990.8143904,17659.09819,3644.880185,1616.898446,1996.54048,1855.067137,2035.854145,2609.096598,757.5424027,2946.589983,3936.930581,3648.207599,2909.289727,2282.982325,2916.849217,568.063585,4394.510372,780.610989,5468.323857,1575.795555,7123.366041,1424.32749,8594.088215,2549.006524,1980.914844,3708.171505,2550.148091,894.302077,763.654818,5275.145602,2417.436395,2523.612783,2071.842189,1123.764385,39.77473932,835.0672841,262.4809981
RIBOSYN2-PWY,11767.24156,78061.99038,52423.36676,104267.3854,87100.58834,3960.570548,51122.68335,83693.3802,79754.25926,70928.46609,48891.55107,1783.119069,95930.19362,90217.0756,84215.23532,75234.89244,29262.30893,144525.1644,108602.4882,96757.7138,107967.7555,92831.43192,18560.25283,144865.6363,91855.56156,93423.74178,118439.158,85418.63467,77023.42312,76455.98881,93262.37149,116276.1455,87564.82451,26693.85837,81670.42738,119604.361,76230.08037,67005.92467,80415.93749,115022.7383,143465.0336,104620.0422,133418.91,85643.5597,143529.8141,63988.67574,34282.9037,90288.46131,126312.4214,111624.3688,81635.26283,113445.5983,101467.1437,81223.85924,92374.55811,120277.1521,9541.521354,90896.73284,39085.00331
RUMP-PWY,1234.567454,11355.07558,7318.451487,18704.18483,6077.24072,108.1839363,7154.554174,11719.95592,10764.6351,3496.160749,8581.973475,174.7445098,17682.40865,7460.718119,14356.73866,13238.71387,4082.090428,28599.19644,7100.811863,6052.220911,13409.98934,6644.376375,543.0044748,26675.32817,15172.33569,6077.972252,15740.45654,10438.33198,11407.2065,12493.69383,7196.342025,6758.782265,14664.51687,408.014177,13130.83284,8180.630385,13367.71599,3375.482464,14710.19689,8760.89371,27192.52467,11025.0873,24668.16875,9127.761256,25231.36781,9091.160597,5092.143383,17246.9652,14887.95547,9407.844079,5676.262545,19875.53166,11168.99591,14718.51347,13015.18643,8744.578109,1221.591674,4100.289035,439.8374673
SALVADEHYPOX-PWY,14580.43134,30521.8605,22929.78638,73972.94984,38019.33992,3243.349721,20149.40022,30959.59315,36395.53661,26466.46405,26274.12953,1082.650371,67424.09949,27987.74519,53839.7647,43272.56112,16597.38436,88738.33231,35710.39854,44569.94574,39409.05631,35751.92185,5042.074712,89807.92365,62430.0057,36129.14913,39974.36194,33316.56254,32411.98775,54754.65363,31451.43053,40030.92996,58284.68422,9782.629934,55835.99202,47035.11312,49279.3217,23926.87596,45828.73145,34808.07193,90690.23571,35330.70841,64997.81961,31034.16055,87565.62849,29116.74242,24644.89879,49464.4776,47535.21212,34528.62607,23582.57139,66553.77589,41630.83126,53164.57404,36696.51583,45064.97007,8015.954702,37902.31485,11259.2228
SER-GLYSYN-PWY,15633.19645,75523.8697,52841.65971,115075.4818,95506.85701,4795.470344,50974.33358,81893.66305,82164.39718,68923.76481,55090.12327,1848.550977,105156.1467,86552.24662,93222.33929,85783.30281,29217.39286,158314.7892,108699.5965,96563.93712,103216.3435,89374.73378,24621.27827,161402.2539,102261.8597,97300.97828,112619.0685,84797.99235,77553.38745,86426.52964,91562.29818,114615.5462,96392.63734,31614.47327,91382.03431,116057.0048,84764.71277,66469.6816,91916.74314,106948.4879,159569.3222,100579.8632,150233.1167,83389.88114,160098.8741,66842.715,38528.15583,98797.84457,124224.3936,109349.6652,73926.85621,125650.2357,102110.4346,90739.99654,93090.99289,116731.2213,10874.82128,87385.38868,39204.29486
SO4ASSIM-PWY,9893.968409,44998.19451,31648.37752,96194.57039,57918.46657,3330.422069,30442.17432,48756.20124,51101.65045,46064.96229,35150.62685,1106.756295,93136.66721,50802.42294,72347.37647,55854.11422,20447.38,124722.6661,66918.25958,63965.45721,62705.542,54041.03251,17295.18795,92706.35499,80599.04039,61221.40355,63386.55013,51665.37842,46159.66628,72581.12082,53542.74935,74648.77976,72245.72101,20921.47485,72281.82604,70493.0234,66642.2916,42011.05306,62985.14379,64889.55872,126198.8788,60079.11108,86800.06169,49798.24162,110016.9123,39445.39149,28935.63286,71730.58444,74429.50781,64440.95465,45766.97262,89470.72086,61498.84566,72682.79607,53733.33092,74999.95349,10728.73333,59689.74738,41044.02737
SUCSYN-PWY,5130.400609,8302.060945,6440.127609,3108.096257,10214.58842,434.8817506,6108.374091,9227.633428,10175.32125,8487.901196,837.7619203,357.9224469,2195.614642,9095.594913,2381.072622,2793.520669,1904.522017,4195.931961,9873.330004,12259.53049,11930.8215,13061.0497,3567.728577,3391.239689,3037.685101,7542.419967,15285.75053,11145.46545,8988.373568,2258.100428,9321.027411,13779.76719,2800.604685,7511.651016,2971.792175,18255.87099,2195.585094,5994.241582,1251.706403,10925.81231,3884.179478,11902.99354,3697.40941,10420.94407,4372.611866,8783.325924,1334.753153,1790.953296,15544.66255,11317.7123,7883.022125,2668.685181,13122.64595,1826.803248,11353.25343,14252.2749,1627.455833,7035.471057,34442.62063
SULFATE-CYS-PWY,12535.66262,57512.21882,40077.97544,109514.4314,71029.82564,3953.176539,38762.90832,62450.65764,64025.81757,56638.0429,44358.57639,1426.425356,103695.5622,65440.66465,85082.77329,69816.90415,24982.86603,144924.5115,83598.85909,78968.59507,80196.37596,68617.17739,21067.52533,122379.4246,94208.99542,75546.16116,82930.80377,65264.86071,59129.24396,82994.4622,68787.5685,92364.55252,86349.47878,24853.93207,84632.32877,89459.15023,78129.0473,52092.48172,77552.51531,82875.27157,147249.2494,76422.16058,112987.815,63457.0013,135376.2363,50030.35429,34606.40441,86523.88954,94130.36148,82621.75517,58428.02971,108743.0029,77264.47161,84268.55282,69278.71587,93466.68282,11482.75937,72310.7412,41066.50915
TCA,14408.50499,95927.20106,65344.19679,135444.8888,108745.7701,5079.756287,63223.20922,102939.2482,99664.39419,81284.81203,63860.16012,2331.274913,125998.8413,105547.3392,109360.8975,96831.33832,38064.52011,186329.8392,125443.7918,117404.6543,131426.3461,112398.9571,19172.36708,183037.3753,118701.5415,109210.6268,143807.9314,105346.9619,95531.37949,98683.2523,110070.5238,134864.3425,113545.4988,31657.32275,105540.8894,143539.9766,98854.13482,77608.89214,102943.7114,134043.665,184616.3242,127075.8104,172402.2186,104589.4874,185415.1281,79890.42146,43962.65368,117902.7472,155115.8349,131378.3021,94902.0596,147273.5081,125222.999,105734.5751,114376.4265,142249.7281,12167.04676,105999.752,40619.61182
TCA-GLYOX-BYPASS,7235.489994,55784.65695,35376.31211,95587.55487,47870.93958,2349.826429,35597.30534,60762.20019,57574.37351,56204.45628,43618.46249,1312.147647,93262.36952,72382.55125,76325.55612,63859.50946,21578.07359,128548.015,92499.17164,73189.01728,82416.77132,65874.60638,5171.476943,134230.5324,80787.95601,84451.44496,87844.42691,61566.00846,57187.13092,68346.13541,73589.43251,89637.65487,76763.13006,6992.555003,72566.31655,86305.04088,68825.50524,56367.2091,70933.16717,90108.29755,128633.8044,73035.94135,111741.7049,61729.32898,124828.468,45079.48956,30000.04604,83200.10363,88346.19495,89195.31012,61879.58441,100624.3142,67928.02511,74577.70187,67633.561,89532.18977,10108.19154,65999.6403,38981.63373
TEICHOICACID-PWY,1.881769326,834.2992116,805.4139351,1734.849912,694.4664662,39.45348943,625.3129654,769.5647086,841.2454469,91.22526612,900.8359282,77.4603787,1189.015912,69.51406564,1248.620895,1451.341526,187.9770785,2417.455795,89.26741074,276.6973827,570.0595674,114.8635374,1.983699151,5513.497135,1537.383661,379.8767221,608.4400637,524.0055054,1036.331986,941.0329087,77.34424898,181.7284089,1606.852096,320.1550871,1167.094216,155.0394147,1112.431316,49.61606597,1443.827475,95.24934404,2123.48457,385.374799,2527.403431,380.3366261,3629.784857,1093.316214,759.9925694,1440.512966,765.5789414,118.7919271,91.21446786,2095.139934,604.6716928,865.3827047,937.4542077,89.47735822,42.2327207,57.74582387,132.3469658
THISYN-PWY,3576.860451,11493.3747,10409.02538,46437.45232,17202.50989,3023.099908,8135.886528,14323.79247,15406.32551,51921.38136,13826.85344,609.0755905,32355.51047,28409.96714,31081.53992,24363.26043,16166.93404,62376.65964,48781.85077,38925.64454,19160.48309,29676.19603,4328.651069,26309.96127,39545.38538,48901.47994,16030.1484,17459.49374,12304.96567,36843.29005,29257.2863,78886.39056,39674.75224,19660.50932,39648.32697,36081.78916,32725.65031,33054.7869,20966.68051,41733.73372,59259.63861,16810.23206,44853.07438,15659.4492,56480.31469,11632.38787,16106.48007,30874.78358,20965.99143,37147.72705,41125.31624,45792.10155,17417.6774,33978.48844,13768.50658,54562.1293,3242.730017,49966.37312,38218.77414
THREOCAT-PWY,0,0,0,58.12973935,0,70.38305645,0,0,2.874798384,4.706225458,0,0,20.48861438,0,0,0,193.8531892,47.79016646,0,0,0,0,0,0,0,0,0,0,0,47.68838155,0,3.219125941,23.69204051,0,0,0,21.38941224,0,0,0,31.3075647,0,0,0,23.52283591,0,0,0,0,0,0,0,0,0,0,0,0,0,0
THRESYN-PWY,14027.29331,90985.89157,60312.86118,109018.8115,97459.69198,4817.29894,59533.83687,98014.89375,92037.53806,88543.275,53948.67152,2008.56986,96775.74658,114082.1908,91343.19111,82637.88548,32898.34853,154620.268,140821.9774,117137.2618,127182.1655,111101.189,21385.55318,156035.714,99368.11643,120615.8251,139484.4075,100380.3545,89838.84596,80892.06387,118462.3447,145197.9436,96181.1325,33419.5486,87957.8199,144129.004,81816.04241,86188.30387,87621.53798,144125.9259,154100.8712,123481.1282,151421.3253,101471.6536,157044.7238,73191.68035,37378.47809,98193.0044,147802.1746,142220.2939,101300.0264,123833.9151,118087.226,87190.41474,107363.8953,149132.2525,9677.98041,110075.0554,52151.58528
TRNA-CHARGING-PWY,11607.82902,76904.32362,51217.78131,105858.8951,83200.24651,4253.881162,50273.43351,82681.14891,78719.53889,78788.51214,48530.83891,1902.262044,97619.52059,99364.53168,85023.89543,74102.03535,29402.13913,146938.9626,123088.7999,103698.1507,108280.1815,97881.29365,19540.62993,138069.8429,92914.0294,105940.6323,115078.2433,84761.1295,74363.39685,76958.83215,103662.3641,127998.342,88040.0914,29050.34419,82448.09634,127168.2925,76976.31776,75502.75754,79616.21189,124817.3978,145158.5725,104435.931,129915.1009,86567.61962,143239.276,62317.84503,34113.2071,91334.86618,125284.9596,124353.3973,88295.16717,113883.9434,100219.1215,82378.38328,88988.28943,131464.8436,8946.813144,97592.21274,36923.10388
TRPSYN-PWY,12925.42384,88815.50927,58351.79856,111722.1427,98131.13105,4228.105415,57842.68761,95247.59495,89589.52363,83629.24667,51505.82967,1876.503249,103328.5356,112841.3081,89805.99703,79412.54904,31128.8432,154571.6091,138678.7087,113634.0422,125015.883,109350.9701,21064.86434,155407.8293,98321.27526,118448.3616,135439.9154,96877.97277,85295.67793,80876.51308,117628.5736,137987.3252,92414.67042,25188.12649,86175.42988,142021.6112,81120.89158,84570.39375,85621.17974,140957.089,153726.4501,120815.6699,139524.1869,99497.6731,151479.5321,71775.23957,36240.6324,96088.87984,144848.7861,140944.2642,98327.89227,120481.1755,115143.064,85896.36365,103531.8655,144884.2238,9787.632066,105588.4344,37159.49063
TYRFUMCAT-PWY,3908.719048,7678.169197,6486.874364,40085.70797,6997.695342,1186.695513,5260.729049,7833.183808,11894.30181,8274.710403,14267.7331,399.3982007,44572.71802,5589.624315,34048.7481,23260.60617,9328.140444,51698.73064,9186.092883,13376.24903,10305.50516,8086.331852,952.3520087,25881.72964,39805.91496,14061.38332,8449.020175,8477.724865,9589.839937,35544.42976,6190.739019,12712.26736,36689.87431,4696.478596,35525.91922,11945.21304,31344.28039,6133.067835,25164.9141,7119.167843,55436.79744,6821.826009,32007.41254,6260.88798,51010.2619,8612.702298,14682.06311,30235.76851,9733.626829,6674.819497,5220.918903,41018.46517,9896.000063,31903.84321,9670.258968,12010.28066,6183.308265,12792.97392,2580.093025
UBISYN-PWY,11195.05043,58177.34876,36355.36924,83282.03046,60413.08918,1861.825272,38346.70425,64884.97924,60127.97052,60649.64359,35871.36163,1327.53224,75091.2862,81517.64121,64254.79914,56006.65847,18896.56592,110904.7221,100750.3949,80746.03381,88289.27063,75478.11832,17156.66392,106742.7392,67335.71032,87020.07864,91843.1763,65862.24623,54522.22084,57378.08248,85278.90481,96498.42457,60893.2625,8070.729765,60379.92485,97366.84859,56084.3063,60009.42542,62867.59923,98622.6879,109934.0918,80828.778,98353.25365,67896.52531,99451.82209,46730.60826,24862.48001,65922.13294,96405.71084,100536.7819,67700.42654,80710.63131,74057.85777,63479.80037,68874.61121,100599.4574,7523.646257,70569.40544,34896.79029
UDPNAGSYN-PWY,13024.4577,78160.4129,50111.98421,94265.05835,90210.34702,3142.708295,50393.40875,83499.01712,76031.09532,73417.53164,45038.41674,1911.864842,86774.31455,100366.6106,72131.11546,67954.5325,22980.48064,129611.7122,120248.7208,97200.02199,110783.6294,96022.43912,19257.67767,145495.073,76135.98161,100975.1631,122414.6476,83941.38942,72720.41842,62964.77369,103475.2989,118307.592,72794.41444,18213.12651,67511.90235,123839.3211,64860.60962,72736.30126,73193.46102,123971.5652,123731.5386,108095.8588,122760.3278,88889.44754,124663.9651,62314.94242,28191.89452,81347.66302,127222.505,124876.5098,87779.32654,98698.04445,100510.8062,71205.61181,91386.90268,125864.9273,9756.179548,90400.33349,34202.03267
VALDEG-PWY,365.547209,2447.524006,1831.047915,827.6868852,3062.287351,8.983521013,1855.229114,3203.662566,2753.638918,1854.546788,844.1808195,32.61243473,714.5347001,3196.459139,350.2378416,1791.523303,573.658235,1203.651436,3024.626752,4393.073195,3841.267781,3403.015967,147.7370501,1607.434445,919.2092883,2476.851244,4047.980968,3184.800315,2762.261262,612.5555396,3287.051044,4036.172384,573.9756629,29.94837954,808.8412024,4204.965659,686.8244633,2160.633346,1338.146635,3513.145624,1444.432793,3504.781648,2734.901312,2992.089845,1375.831884,2246.516977,274.7866739,901.2846635,4305.748047,4110.816175,2830.797076,1344.498824,3359.973329,690.0495263,3714.908359,3293.21397,8.996353405,2198.16268,20.97351207
